cell	genome	process	task_name	status	exit	realtime_s	cpu_pct	peak_rss_gb	rss_field	cpu_hours	attempt	cpus	memory_req_gb	queue	hostname	submit	start	complete	trace_file	role
v1.9.0-rc1_container_rust	Rhodotorula_graminis_WP1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Rhodotorula_graminis_WP1)	COMPLETED	0	3664.0	646.4	6.5	peak_rss	6.578915555555555	1	8	32.0	epyc		2026-09-24 01:18:30.549	2026-09-24 01:19:18.864	2026-09-24 02:20:19.106	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Allomyces_macrogynus	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Allomyces_macrogynus)	COMPLETED	0	3798.0	1240.6	2.2	peak_rss	13.088329999999997	1	16	52.0	epyc		2026-09-24 01:18:24.169	2026-09-24 01:19:18.683	2026-09-24 02:23:19.106	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Malassezia_globosa	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Malassezia_globosa)	COMPLETED	0	1192.0	1218.0	1.5	peak_rss	4.032933333333333	1	16	52.0	epyc		2026-09-24 01:18:49.600	2026-09-24 02:34:19.310	2026-09-24 02:54:19.373	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Leptographium_clavigerum_kw1407	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Leptographium_clavigerum_kw1407)	COMPLETED	0	5136.0	620.4	4.1	peak_rss	8.85104	1	8	32.0	epyc		2026-09-24 01:18:38.591	2026-09-24 01:34:19.046	2026-09-24 03:00:19.407	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Cryptococcus_neoformans	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Cryptococcus_neoformans)	COMPLETED	0	2808.0	1235.0	2.2	peak_rss	9.633000000000001	1	16	52.0	epyc		2026-09-24 01:18:44.550	2026-09-24 02:16:19.370	2026-09-24 03:03:19.332	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Nakaseomyces_glabratus_CBS_138	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Nakaseomyces_glabratus_CBS_138)	COMPLETED	0	2965.0	634.3	2.9	peak_rss	5.224165277777778	1	8	32.0	epyc		2026-09-24 01:18:46.533	2026-09-24 02:14:19.117	2026-09-24 03:04:19.441	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Pyricularia_oryzae_70-15	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Pyricularia_oryzae_70-15)	COMPLETED	0	5559.0	594.2	6.2	peak_rss	9.175438333333334	1	8	32.0	epyc		2026-09-24 01:18:34.826	2026-09-24 01:34:19.038	2026-09-24 03:07:19.368	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Rhizopus_delemar	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Rhizopus_delemar)	COMPLETED	0	5690.0	1224.2	3.3	peak_rss	19.349161111111112	1	16	52.0	epyc		2026-09-24 01:18:36.550	2026-09-24 01:34:19.042	2026-09-24 03:09:19.382	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Cystobasidium_minutum_MCA_4210	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Cystobasidium_minutum_MCA_4210)	COMPLETED	0	3574.0	639.5	4.4	peak_rss	6.3488138888888885	1	8	32.0	epyc		2026-09-24 01:18:42.540	2026-09-24 02:08:19.017	2026-09-24 03:09:19.462	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Mixia_osmundae_IAM_14324	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Mixia_osmundae_IAM_14324)	COMPLETED	0	2299.0	680.8	2.3	peak_rss	4.347664444444445	1	8	32.0	epyc		2026-09-24 01:18:56.545	2026-09-24 02:41:19.230	2026-09-24 03:19:19.545	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Kluyveromyces_lactis	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Kluyveromyces_lactis)	COMPLETED	0	809.0	1184.3	13.1	peak_rss	2.661385277777778	1	16	52.0	epyc		2026-09-24 01:19:00.545	2026-09-24 03:06:19.424	2026-09-24 03:20:19.489	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Phycomyces_blakesleeanus	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Phycomyces_blakesleeanus)	COMPLETED	0	6555.0	1154.9	2.9	peak_rss	21.028804166666667	1	16	52.0	epyc		2026-09-24 01:18:40.543	2026-09-24 01:40:18.966	2026-09-24 03:30:19.528	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Pneumocystis_murina_B123	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Pneumocystis_murina_B123)	COMPLETED	0	2781.0	643.0	3.5	peak_rss	4.967174999999999	1	8	32.0	epyc		2026-09-24 01:19:02.535	2026-09-24 03:00:19.414	2026-09-24 03:47:19.714	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Talaromyces_marneffei	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Talaromyces_marneffei)	COMPLETED	0	4089.0	1288.6	7.8	peak_rss	14.63634833333333	1	16	52.0	epyc		2026-09-24 01:18:52.543	2026-09-24 02:42:19.230	2026-09-24 03:50:19.661	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Sporobolomyces_koalae_JCM15063	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Sporobolomyces_koalae_JCM15063)	COMPLETED	0	3310.0	650.6	3.2	peak_rss	5.981905555555556	1	8	32.0	epyc		2026-09-24 01:19:08.537	2026-09-24 03:09:19.484	2026-09-24 04:04:19.747	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Eremothecium_gossypii_ATCC_10895	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Eremothecium_gossypii_ATCC_10895)	COMPLETED	0	2689.0	643.5	4.0	peak_rss	4.806587499999999	1	8	32.0	epyc		2026-09-24 01:19:18.567	2026-09-24 03:25:19.563	2026-09-24 04:10:19.694	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Tilletiaria_anomala	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Tilletiaria_anomala)	COMPLETED	0	2178.0	1261.2	2.2	peak_rss	7.63026	1	16	52.0	epyc		2026-09-24 01:19:10.549	2026-09-24 03:35:19.545	2026-09-24 04:12:19.746	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Aspergillus_clavatus_NRRL_1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Aspergillus_clavatus_NRRL_1)	COMPLETED	0	5457.0	622.4	4.0	peak_rss	9.434546666666668	1	8	32.0	epyc		2026-09-24 01:18:58.530	2026-09-24 02:42:19.300	2026-09-24 04:13:19.755	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Parastagonospora_nodorum	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Parastagonospora_nodorum)	COMPLETED	0	4758.0	1207.5	3.8	peak_rss	15.959125	1	16	52.0	epyc		2026-09-24 01:18:54.649	2026-09-24 02:54:19.381	2026-09-24 04:14:19.762	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Tremella_mesenterica_Fries	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Tremella_mesenterica_Fries)	COMPLETED	0	7774.0	674.5	5.2	peak_rss	14.565452777777779	1	8	32.0	epyc		2026-09-24 01:18:50.541	2026-09-24 02:20:19.182	2026-09-24 04:30:19.770	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Morchella_importuna	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Morchella_importuna)	COMPLETED	0	4259.0	1179.7	6.9	peak_rss	13.95650638888889	1	16	52.0	epyc		2026-09-24 01:19:06.690	2026-09-24 03:20:19.589	2026-09-24 04:31:19.769	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Talaromyces_stipitatus_ATCC_10500	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Talaromyces_stipitatus_ATCC_10500)	COMPLETED	0	5012.0	627.2	4.6	peak_rss	8.732017777777779	1	8	32.0	epyc		2026-09-24 01:19:12.539	2026-09-24 03:11:19.385	2026-09-24 04:35:19.849	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Orbilia_oligospora	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Orbilia_oligospora)	COMPLETED	0	4766.0	1260.5	3.0	peak_rss	16.687619444444444	1	16	52.0	epyc		2026-09-24 01:19:04.583	2026-09-24 03:19:19.547	2026-09-24 04:39:19.779	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Dactylellina_haptotyla_CBS_200.50	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Dactylellina_haptotyla_CBS_200.50)	COMPLETED	0	3276.0	632.6	2.4	peak_rss	5.756660000000001	1	8	32.0	epyc		2026-09-24 01:19:24.532	2026-09-24 03:51:19.661	2026-09-24 04:46:19.807	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Sporobolomyces_salmoneus_JCM6883	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Sporobolomyces_salmoneus_JCM6883)	COMPLETED	0	3568.0	608.1	3.5	peak_rss	6.026946666666667	1	8	32.0	epyc		2026-09-24 01:19:22.527	2026-09-24 03:47:19.721	2026-09-24 04:47:19.791	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Synchytrium_microbalum_JEL517	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Synchytrium_microbalum_JEL517)	COMPLETED	0	2209.0	651.3	4.1	peak_rss	3.9964491666666664	1	8	32.0	epyc		2026-09-24 01:19:30.537	2026-09-24 04:10:19.787	2026-09-24 04:48:19.851	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Tilletiopsis_washingtonensis	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Tilletiopsis_washingtonensis)	COMPLETED	0	2504.0	1203.1	1.7	peak_rss	8.368228888888888	1	16	52.0	epyc		2026-09-24 01:19:16.531	2026-09-24 04:13:19.758	2026-09-24 04:55:19.856	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Pyrenophora_teres	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Pyrenophora_teres)	COMPLETED	0	1510.0	1151.6	4.4	peak_rss	4.830322222222222	1	16	52.0	epyc		2026-09-24 01:19:26.548	2026-09-24 04:36:19.846	2026-09-24 05:02:19.876	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Sugiyamaella_lignohabitans_CBS_10342	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Sugiyamaella_lignohabitans_CBS_10342)	COMPLETED	0	3128.0	645.4	4.5	peak_rss	5.607808888888889	1	8	32.0	epyc		2026-09-24 01:19:32.533	2026-09-24 04:14:19.767	2026-09-24 05:07:19.879	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Yarrowia_lipolytica	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Yarrowia_lipolytica)	COMPLETED	0	3429.0	1222.3	1.8	peak_rss	11.6424075	1	16	52.0	epyc		2026-09-24 01:19:20.607	2026-09-24 04:22:19.740	2026-09-24 05:20:19.956	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Zygosaccharomyces_rouxii	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Zygosaccharomyces_rouxii)	COMPLETED	0	758.0	1205.4	2.7	peak_rss	2.5380366666666667	1	16	52.0	epyc		2026-09-24 01:19:42.529	2026-09-24 05:07:19.977	2026-09-24 05:20:19.976	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Wallemia_mellicola_CBS_633.66	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Wallemia_mellicola_CBS_633.66)	COMPLETED	0	3208.0	681.6	2.7	peak_rss	6.073813333333333	1	8	32.0	epyc		2026-09-24 01:19:38.536	2026-09-24 04:30:19.868	2026-09-24 05:24:19.964	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Uncinocarpus_reesii_1704	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Uncinocarpus_reesii_1704)	COMPLETED	0	5012.0	631.0	3.7	peak_rss	8.784922222222221	1	8	32.0	epyc		2026-09-24 01:19:28.525	2026-09-24 04:08:19.747	2026-09-24 05:32:19.939	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Pyrenophora_tritici-repentis	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Pyrenophora_tritici-repentis)	COMPLETED	0	4765.0	1266.7	3.7	peak_rss	16.766181944444444	1	16	52.0	epyc		2026-09-24 01:19:14.563	2026-09-24 04:12:19.749	2026-09-24 05:32:19.914	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Malassezia_sympodialis	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Malassezia_sympodialis)	COMPLETED	0	1349.0	1196.1	1.1	peak_rss	4.4820525	1	16	52.0	epyc		2026-09-24 01:19:50.542	2026-09-24 05:20:19.980	2026-09-24 05:43:19.965	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Rhizopus_microsporus_ATCC_52813	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Rhizopus_microsporus_ATCC_52813)	FAILED	1	1080.0					1	8	48.0	epyc		2026-09-24 01:34:20.371	2026-09-24 05:33:20.085	2026-09-24 05:51:20.047	annotate_trace.20260924_011757.txt	unresolved
v1.9.0-rc1_container_rust	Letharia_columbiana_WasteWater2	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Letharia_columbiana_WasteWater2)	COMPLETED	0	4085.0	585.1	4.3	peak_rss	6.639259722222222	1	8	32.0	epyc		2026-09-24 01:19:40.544	2026-09-24 04:44:19.856	2026-09-24 05:53:19.993	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Schizophyllum_commune	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Schizophyllum_commune)	COMPLETED	0	3715.0	1226.8	2.6	peak_rss	12.659894444444445	1	16	52.0	epyc		2026-09-24 01:19:36.532	2026-09-24 04:55:19.935	2026-09-24 05:57:20.018	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Aspergillus_fumigatus	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Aspergillus_fumigatus)	COMPLETED	0	4088.0	1233.3	3.9	peak_rss	14.004806666666669	1	16	52.0	epyc		2026-09-24 01:19:34.564	2026-09-24 04:54:19.929	2026-09-24 06:02:20.003	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Botrytis_cinerea	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Botrytis_cinerea)	COMPLETED	0	4353.0	1223.0	2.6	peak_rss	14.788108333333335	1	16	52.0	epyc		2026-09-24 01:19:46.572	2026-09-24 05:18:19.884	2026-09-24 06:31:20.241	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Blastomyces_dermatitidis_ER-3	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Blastomyces_dermatitidis_ER-3)	COMPLETED	0	6305.0	633.7	22.3	peak_rss	11.09855138888889	1	8	32.0	epyc		2026-09-24 01:19:48.525	2026-09-24 04:55:19.942	2026-09-24 06:41:20.273	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Chaetomium_globosum	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Chaetomium_globosum)	COMPLETED	0	4730.0	1291.8	2.8	peak_rss	16.972816666666667	1	16	52.0	epyc		2026-09-24 01:19:54.539	2026-09-24 05:32:20.031	2026-09-24 06:51:20.338	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Protomyces_lactucae-debilis	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Protomyces_lactucae-debilis)	COMPLETED	0	1260.0	1177.6	1.9	peak_rss	4.1216	1	16	52.0	epyc		2026-09-24 01:20:06.537	2026-09-24 06:30:20.289	2026-09-24 06:52:20.280	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Laccaria_bicolor_S238N-H82	TRAIN_PREDICT:FUNANNOTATE_PREDICT	TRAIN_PREDICT:FUNANNOTATE_PREDICT (Laccaria_bicolor_S238N-H82)	COMPLETED	0	8079.0	620.0	4.9	peak_rss	13.913833333333333	1	8	32.0	epyc		2026-09-24 01:19:44.551	2026-09-24 04:47:19.797	2026-09-24 07:02:20.418	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Lipomyces_tetrasporus	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Lipomyces_tetrasporus)	COMPLETED	0	3484.0	1257.4	2.9	peak_rss	12.168837777777778	1	16	52.0	epyc		2026-09-24 01:20:02.533	2026-09-24 06:09:20.136	2026-09-24 07:07:20.492	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Sclerotinia_sclerotiorum	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Sclerotinia_sclerotiorum)	COMPLETED	0	5044.0	1213.6	2.8	peak_rss	17.003884444444445	1	16	52.0	epyc		2026-09-24 01:19:56.534	2026-09-24 05:43:20.039	2026-09-24 07:08:20.431	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Mucor_mucedo	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Mucor_mucedo)	COMPLETED	0	4689.0	1230.0	2.3	peak_rss	16.02075	1	16	52.0	epyc		2026-09-24 01:19:58.541	2026-09-24 05:57:20.117	2026-09-24 07:16:20.477	annotate_trace.20260924_011757.txt	final
v1.9.0-rc1_container_rust	Gaeumannomyces_tritici	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Gaeumannomyces_tritici)	COMPLETED	0	4592.0	1259.1	2.6	peak_rss	16.06052	1	16	52.0	epyc		2026-09-24 01:20:00.540	2026-09-24 06:02:20.118	2026-09-24 07:19:20.461	annotate_trace.20260924_011757.txt	final
