cell	genome	process	task_name	status	exit	realtime_s	cpu_pct	peak_rss_gb	rss_field	cpu_hours	attempt	cpus	memory_req_gb	queue	hostname	submit	start	complete	trace_file	role
v1.8.17_conda	Nakaseomyces_glabratus_+9_more	FETCH_RNASEQ:SRA_QUERY_BATCH	FETCH_RNASEQ:SRA_QUERY_BATCH (Nakaseomyces_glabratus_+9_more)	COMPLETED	0	0.42	30.7	0.0033	rss	3.5816666666666665e-05									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	Spizellomyces_punctatus_+9_more	FETCH_RNASEQ:SRA_QUERY_BATCH	FETCH_RNASEQ:SRA_QUERY_BATCH (Spizellomyces_punctatus_+9_more)	COMPLETED	0	0.28500000000000003	47.9	0.0033	rss	3.792083333333334e-05									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	Leptographium_clavigerum_+9_more	FETCH_RNASEQ:SRA_QUERY_BATCH	FETCH_RNASEQ:SRA_QUERY_BATCH (Leptographium_clavigerum_+9_more)	COMPLETED	0	0.28500000000000003	45.2	0.0032	rss	3.578333333333334e-05									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	Pneumocystis_murina_+9_more	FETCH_RNASEQ:SRA_QUERY_BATCH	FETCH_RNASEQ:SRA_QUERY_BATCH (Pneumocystis_murina_+9_more)	COMPLETED	0	0.6880000000000001	17.2	0.0032	rss	3.287111111111111e-05									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	Malassezia_sympodialis_+9_more	FETCH_RNASEQ:SRA_QUERY_BATCH	FETCH_RNASEQ:SRA_QUERY_BATCH (Malassezia_sympodialis_+9_more)	COMPLETED	0	0.38	35.8	0.0032	rss	3.7788888888888884e-05									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	Wallemia_mellicola_+4_more	FETCH_RNASEQ:SRA_QUERY_BATCH	FETCH_RNASEQ:SRA_QUERY_BATCH (Wallemia_mellicola_+4_more)	COMPLETED	0	0.503	17.1	0.0032	rss	2.3892500000000002e-05									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	Trichosporon_asahii_+9_more	FETCH_RNASEQ:SRA_QUERY_BATCH	FETCH_RNASEQ:SRA_QUERY_BATCH (Trichosporon_asahii_+9_more)	COMPLETED	0	0.644	19.6	0.0031000000000000003	rss	3.506222222222222e-05									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	-	FETCH_RNASEQ:COLLECT_SRA_QUERY	FETCH_RNASEQ:COLLECT_SRA_QUERY	COMPLETED	0	0.749	52.5	0.0032	rss	0.00010922916666666668									annotate_trace.20260905_164327.txt	overhead
v1.8.17_conda	Malassezia_globosa	FETCH_RNASEQ:SRA_FETCH	FETCH_RNASEQ:SRA_FETCH (Malassezia_globosa)	FAILED	1	300.0													annotate_trace.20260905_164327.txt	unresolved
v1.8.17_conda	Malassezia_globosa	FETCH_RNASEQ:SRA_FETCH	FETCH_RNASEQ:SRA_FETCH (Malassezia_globosa)	FAILED	1	180.0													annotate_trace.20260905_164327.txt	unresolved
v1.8.17_conda	Malassezia_globosa	FETCH_RNASEQ:SRA_FETCH	FETCH_RNASEQ:SRA_FETCH (Malassezia_globosa)	FAILED	1	120.0													annotate_trace.20260905_164327.txt	unresolved
v1.8.17_conda	Malassezia_globosa	FETCH_RNASEQ:SRA_FETCH	FETCH_RNASEQ:SRA_FETCH (Malassezia_globosa)	FAILED	1	180.0													annotate_trace.20260905_164327.txt	unresolved
v1.8.17_conda	Malassezia_globosa	FETCH_RNASEQ:SRA_FETCH	FETCH_RNASEQ:SRA_FETCH (Malassezia_globosa)	FAILED	1	180.0													annotate_trace.20260905_164327.txt	unresolved
v1.8.17_conda	Malassezia_globosa	FETCH_RNASEQ:SRA_FETCH	FETCH_RNASEQ:SRA_FETCH (Malassezia_globosa)	FAILED	1	240.0													annotate_trace.20260905_164327.txt	unresolved
v1.8.17_conda	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Allomyces_macrogynus_ATCC_38327)	CACHED	0	162.0	67.6	0.0985	rss	0.030419999999999996									annotate_trace.20260905_164327.txt	cached
v1.8.17_conda	Spizellomyces_punctatus_DAOM_BR117	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Spizellomyces_punctatus_DAOM_BR117)	CACHED	0	35.2	44.1	0.1028	rss	0.004312000000000001									annotate_trace.20260905_164327.txt	cached
v1.8.17_conda	Rhizopus_microsporus_ATCC_52813	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Rhizopus_microsporus_ATCC_52813)	COMPLETED	0	1249.0	434.2	3.4	rss	1.5064327777777777									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	Kluyveromyces_lactis_NRRL_Y-1140	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Kluyveromyces_lactis_NRRL_Y-1140)	COMPLETED	0	7922.0	402.8	2.8	rss	8.863837777777778									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	Malassezia_sympodialis_ATCC_42132	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Malassezia_sympodialis_ATCC_42132)	COMPLETED	0	6848.0	577.1	3.6	rss	10.977724444444444									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	Orbilia_oligospora_ATCC_24927	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Orbilia_oligospora_ATCC_24927)	COMPLETED	0	23515.0	510.8	8.7	rss	33.36517222222223									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	Talaromyces_marneffei_ATCC_18224	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Talaromyces_marneffei_ATCC_18224)	COMPLETED	0	21465.0	496.0	10.0	rss	29.574									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	Tilletiaria_anomala_UBC_951	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Tilletiaria_anomala_UBC_951)	COMPLETED	0	25749.0	232.7	2.2	rss	16.6438675									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	Mucor_mucedo_NRRL_3635	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Mucor_mucedo_NRRL_3635)	COMPLETED	0	21922.0	460.8	5.5	rss	28.060160000000003									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	Nakaseomyces_glabratus_CBS_138	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Nakaseomyces_glabratus_CBS_138)	COMPLETED	0	10051.0	508.4	3.4	rss	14.194245555555554									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	Cryptococcus_deneoformans_JEC21	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Cryptococcus_deneoformans_JEC21)	COMPLETED	0	33307.0	242.7	5.8	rss	22.454469166666666									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	Yarrowia_lipolytica_CLIB122	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Yarrowia_lipolytica_CLIB122)	COMPLETED	0	34271.0	256.9	0.5313	rss	24.45616638888889									annotate_trace.20260905_164327.txt	overhead
v1.8.17_conda	Aspergillus_fumigatus_Af293	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Aspergillus_fumigatus_Af293)	COMPLETED	0	10325.0	386.2	1.6	rss	11.076430555555556									annotate_trace.20260905_164327.txt	overhead
v1.8.17_conda	Chaetomium_globosum_CBS_148.51	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Chaetomium_globosum_CBS_148.51)	COMPLETED	0	36039.0	399.4	3.8	rss	39.983268333333335									annotate_trace.20260905_164327.txt	overhead
v1.8.17_conda	Sclerotinia_sclerotiorum_1980	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Sclerotinia_sclerotiorum_1980)	COMPLETED	0	19272.0	478.4	3.5	rss	25.610346666666665									annotate_trace.20260905_164327.txt	final
v1.8.17_conda	-	SETUP_DBS:SETUP_MARIADB_DATADIR	SETUP_DBS:SETUP_MARIADB_DATADIR	COMPLETED	0	4.5	22.3	0.13190000000000002	rss	0.00027875									annotate_trace.20260906_122613.txt	overhead
v1.8.17_conda	Batrachochytrium_dendrobatidis_+9_more	FETCH_RNASEQ:SRA_QUERY_BATCH	FETCH_RNASEQ:SRA_QUERY_BATCH (Batrachochytrium_dendrobatidis_+9_more)	COMPLETED	0	0.34	23.1	0.003	rss	2.181666666666667e-05									annotate_trace.20260906_122613.txt	final
v1.8.17_conda	-	FETCH_RNASEQ:COLLECT_SRA_QUERY	FETCH_RNASEQ:COLLECT_SRA_QUERY	COMPLETED	0	0.113	82.2			2.580166666666667e-05									annotate_trace.20260906_122613.txt	overhead
v1.8.17_conda	Malassezia_globosa	FETCH_RNASEQ:SRA_FETCH	FETCH_RNASEQ:SRA_FETCH (Malassezia_globosa)	FAILED	1	180.0													annotate_trace.20260906_122613.txt	unresolved
v1.8.17_conda	Malassezia_globosa	FETCH_RNASEQ:SRA_FETCH	FETCH_RNASEQ:SRA_FETCH (Malassezia_globosa)	FAILED	1	180.0													annotate_trace.20260906_122613.txt	unresolved
v1.8.17_conda	Malassezia_globosa	FETCH_RNASEQ:SRA_FETCH	FETCH_RNASEQ:SRA_FETCH (Malassezia_globosa)	FAILED	1	120.0													annotate_trace.20260906_122613.txt	unresolved
v1.8.17_conda	Malassezia_globosa	FETCH_RNASEQ:SRA_FETCH	FETCH_RNASEQ:SRA_FETCH (Malassezia_globosa)	FAILED	1	120.0													annotate_trace.20260906_122613.txt	unresolved
v1.8.17_conda	Malassezia_globosa	FETCH_RNASEQ:SRA_FETCH	FETCH_RNASEQ:SRA_FETCH (Malassezia_globosa)	FAILED	1	180.0													annotate_trace.20260906_122613.txt	unresolved
v1.8.17_conda	Malassezia_globosa	FETCH_RNASEQ:SRA_FETCH	FETCH_RNASEQ:SRA_FETCH (Malassezia_globosa)	FAILED	1	180.0													annotate_trace.20260906_122613.txt	unresolved
v1.8.17_conda	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Allomyces_macrogynus_ATCC_38327)	COMPLETED	0	27.0	62.8	0.08059999999999999	rss	0.00471									annotate_trace.20260906_122613.txt	overhead
v1.8.17_conda	Aspergillus_fumigatus_Af293	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Aspergillus_fumigatus_Af293)	COMPLETED	0	9335.0	513.2	0.49410000000000004	rss	13.307561111111111									annotate_trace.20260906_122613.txt	overhead
v1.8.17_conda	Rhodotorula_toruloides_NP11	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Rhodotorula_toruloides_NP11)	COMPLETED	0	16402.0	148.1	0.4933	rss	6.747600555555555									annotate_trace.20260906_122613.txt	final
v1.8.17_conda	Saccharomyces_cerevisiae_S288C	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Saccharomyces_cerevisiae_S288C)	COMPLETED	0	17803.0	213.7	1.2	rss	10.568058611111113									annotate_trace.20260906_122613.txt	overhead
v1.8.17_conda	Batrachochytrium_dendrobatidis_JAM81	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Batrachochytrium_dendrobatidis_JAM81)	COMPLETED	0	30479.0	266.6	6.0	rss	22.571392777777778									annotate_trace.20260906_122613.txt	overhead
v1.8.17_conda	Umbelopsis_ramanniana_AG	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Umbelopsis_ramanniana_AG)	COMPLETED	0	32638.0	245.9	2.0	rss	22.293567222222222									annotate_trace.20260906_122613.txt	overhead
v1.8.17_conda	Chaetomium_globosum_CBS_148.51	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Chaetomium_globosum_CBS_148.51)	COMPLETED	0	40766.0	292.0	3.4	rss	33.065755555555555									annotate_trace.20260906_122613.txt	overhead
v1.8.17_conda	-	FETCH_RNASEQ:COLLECT_SRA_QUERY	FETCH_RNASEQ:COLLECT_SRA_QUERY	COMPLETED	0	0.233	63.5	0.003	rss	4.1098611111111115e-05									annotate_trace.20260907_181325.txt	overhead
v1.8.17_conda	Malassezia_globosa	TRAIN_PREDICT:RNASEQ_PREPARE	TRAIN_PREDICT:RNASEQ_PREPARE (Malassezia_globosa)	COMPLETED	0	10.5	25.4	0.045200000000000004	rss	0.0007408333333333334									annotate_trace.20260907_181325.txt	final
v1.8.17_conda	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Allomyces_macrogynus_ATCC_38327)	FAILED	1	0.007													annotate_trace.20260907_181325.txt	overhead
v1.8.17_conda	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Allomyces_macrogynus_ATCC_38327)	FAILED	1	0.005													annotate_trace.20260907_181325.txt	overhead
v1.8.17_conda	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Allomyces_macrogynus_ATCC_38327)	FAILED	1	0.004													annotate_trace.20260907_181325.txt	overhead
v1.8.17_conda	Batrachochytrium_dendrobatidis_JAM81	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Batrachochytrium_dendrobatidis_JAM81)	FAILED	1	12660.0													annotate_trace.20260907_181325.txt	overhead
v1.8.17_conda	Umbelopsis_ramanniana_AG	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Umbelopsis_ramanniana_AG)	FAILED	1	14220.0													annotate_trace.20260907_181325.txt	overhead
v1.8.17_conda	Malassezia_globosa_CBS_7966	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Malassezia_globosa_CBS_7966)	FAILED	1	25260.0													annotate_trace.20260907_181325.txt	overhead
v1.8.17_conda	Saccharomyces_cerevisiae_S288C	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Saccharomyces_cerevisiae_S288C)	FAILED	1	35760.0													annotate_trace.20260907_181325.txt	overhead
v1.8.17_conda	-	FETCH_RNASEQ:COLLECT_SRA_QUERY	FETCH_RNASEQ:COLLECT_SRA_QUERY	CACHED	0	0.233	63.5	0.003	rss	4.1098611111111115e-05									annotate_trace.20260908_160108.txt	cached
v1.8.17_conda	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Allomyces_macrogynus_ATCC_38327)	FAILED	1	60.0													annotate_trace.20260908_160108.txt	overhead
v1.8.17_conda	Batrachochytrium_dendrobatidis_JAM81	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Batrachochytrium_dendrobatidis_JAM81)	FAILED	1	2520.0													annotate_trace.20260908_160108.txt	overhead
v1.8.17_conda	Malassezia_globosa_CBS_7966	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Malassezia_globosa_CBS_7966)	FAILED	1	1260.0													annotate_trace.20260908_160108.txt	overhead
v1.8.17_conda	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Allomyces_macrogynus_ATCC_38327)	FAILED	1	0.003													annotate_trace.20260908_160108.txt	overhead
v1.8.17_conda	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Allomyces_macrogynus_ATCC_38327)	FAILED	1	60.0													annotate_trace.20260908_160108.txt	overhead
v1.8.17_conda	Aspergillus_fumigatus_Af293	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Aspergillus_fumigatus_Af293)	FAILED	1	3480.0													annotate_trace.20260908_160108.txt	overhead
v1.8.17_conda	Saccharomyces_cerevisiae_S288C	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Saccharomyces_cerevisiae_S288C)	FAILED	1	3840.0													annotate_trace.20260908_160108.txt	overhead
v1.8.17_conda	Umbelopsis_ramanniana_AG	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Umbelopsis_ramanniana_AG)	FAILED	1	4920.0													annotate_trace.20260908_160108.txt	overhead
v1.8.17_conda	Cryptococcus_neoformans_H99	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Cryptococcus_neoformans_H99)	FAILED	1	7380.0													annotate_trace.20260908_160108.txt	overhead
v1.8.17_conda	Batrachochytrium_dendrobatidis_JAM81	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Batrachochytrium_dendrobatidis_JAM81)	FAILED	1	1740.0													annotate_trace.20260908_160108.txt	overhead
v1.8.17_conda	Malassezia_globosa_CBS_7966	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Malassezia_globosa_CBS_7966)	FAILED	1	3000.0													annotate_trace.20260908_160108.txt	overhead
v1.8.17_conda	Chaetomium_globosum_CBS_148.51	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Chaetomium_globosum_CBS_148.51)	FAILED	1	8640.0													annotate_trace.20260908_160108.txt	overhead
v1.8.17_conda	-	FETCH_RNASEQ:COLLECT_SRA_QUERY	FETCH_RNASEQ:COLLECT_SRA_QUERY	CACHED	0	0.233	63.5	0.003	rss	4.1098611111111115e-05									annotate_trace.20260909_091332.txt	cached
v1.8.17_conda	Cryptococcus_neoformans_H99	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Cryptococcus_neoformans_H99)	FAILED	1	0.007													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Allomyces_macrogynus_ATCC_38327)	FAILED	1	60.0													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Chaetomium_globosum_CBS_148.51	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Chaetomium_globosum_CBS_148.51)	FAILED	1	60.0													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Umbelopsis_ramanniana_AG	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Umbelopsis_ramanniana_AG)	FAILED	1	2280.0													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Saccharomyces_cerevisiae_S288C	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Saccharomyces_cerevisiae_S288C)	FAILED	1	1440.0													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Batrachochytrium_dendrobatidis_JAM81	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Batrachochytrium_dendrobatidis_JAM81)	FAILED	1	4200.0													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Malassezia_globosa_CBS_7966	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Malassezia_globosa_CBS_7966)	FAILED	1	2220.0													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Aspergillus_fumigatus_Af293	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Aspergillus_fumigatus_Af293)	FAILED	1	3660.0													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Cryptococcus_neoformans_H99	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Cryptococcus_neoformans_H99)	FAILED	1	0.003													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Cryptococcus_neoformans_H99	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Cryptococcus_neoformans_H99)	FAILED	1	60.0													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Allomyces_macrogynus_ATCC_38327)	FAILED	1	0.002													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Chaetomium_globosum_CBS_148.51	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Chaetomium_globosum_CBS_148.51)	FAILED	1	60.0													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Umbelopsis_ramanniana_AG	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Umbelopsis_ramanniana_AG)	FAILED	1	1380.0													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Saccharomyces_cerevisiae_S288C	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Saccharomyces_cerevisiae_S288C)	FAILED	1	900.0													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Batrachochytrium_dendrobatidis_JAM81	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Batrachochytrium_dendrobatidis_JAM81)	FAILED	1	1440.0													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Malassezia_globosa_CBS_7966	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Malassezia_globosa_CBS_7966)	FAILED	1	1500.0													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	Aspergillus_fumigatus_Af293	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Aspergillus_fumigatus_Af293)	FAILED	1	1680.0													annotate_trace.20260909_091332.txt	overhead
v1.8.17_conda	-	FETCH_RNASEQ:COLLECT_SRA_QUERY	FETCH_RNASEQ:COLLECT_SRA_QUERY	CACHED	0	0.233	63.5	0.003	rss	4.1098611111111115e-05									annotate_trace.20260909_224225.txt	cached
v1.8.17_conda	Cryptococcus_neoformans_H99	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Cryptococcus_neoformans_H99)	FAILED	1	0.006													annotate_trace.20260909_224225.txt	overhead
v1.8.17_conda	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Allomyces_macrogynus_ATCC_38327)	FAILED	1	0.013000000000000001													annotate_trace.20260909_224225.txt	overhead
v1.8.17_conda	Umbelopsis_ramanniana_AG	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Umbelopsis_ramanniana_AG)	FAILED	1	0.006													annotate_trace.20260909_224225.txt	overhead
v1.8.17_conda	Chaetomium_globosum_CBS_148.51	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Chaetomium_globosum_CBS_148.51)	FAILED	1	0.003													annotate_trace.20260909_224225.txt	overhead
v1.8.17_conda	Batrachochytrium_dendrobatidis_JAM81	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Batrachochytrium_dendrobatidis_JAM81)	FAILED	1	0.016													annotate_trace.20260909_224225.txt	overhead
v1.8.17_conda	Saccharomyces_cerevisiae_S288C	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Saccharomyces_cerevisiae_S288C)	FAILED	1	0.009000000000000001													annotate_trace.20260909_224225.txt	overhead
v1.8.17_conda	Aspergillus_fumigatus_Af293	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Aspergillus_fumigatus_Af293)	FAILED	1	0.012													annotate_trace.20260909_224225.txt	overhead
v1.8.17_conda	Malassezia_globosa_CBS_7966	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Malassezia_globosa_CBS_7966)	FAILED	1	59.7													annotate_trace.20260909_224225.txt	overhead
v1.8.17_conda	Cryptococcus_neoformans_H99	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Cryptococcus_neoformans_H99)	FAILED	1	0.002													annotate_trace.20260909_224225.txt	overhead
v1.8.17_conda	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Allomyces_macrogynus_ATCC_38327)	FAILED	1	0.011													annotate_trace.20260909_224225.txt	overhead
v1.8.17_conda	Umbelopsis_ramanniana_AG	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Umbelopsis_ramanniana_AG)	FAILED	1	0.003													annotate_trace.20260909_224225.txt	overhead
v1.8.17_conda	Chaetomium_globosum_CBS_148.51	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Chaetomium_globosum_CBS_148.51)	FAILED	1	0.007													annotate_trace.20260909_224225.txt	overhead
v1.8.17_conda	Saccharomyces_cerevisiae_S288C	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Saccharomyces_cerevisiae_S288C)	FAILED	1	0.004													annotate_trace.20260909_224225.txt	overhead
v1.8.17_conda	Batrachochytrium_dendrobatidis_JAM81	TRAIN_PREDICT:FUNANNOTATE_TRAIN	TRAIN_PREDICT:FUNANNOTATE_TRAIN (Batrachochytrium_dendrobatidis_JAM81)	FAILED	1	0.002													annotate_trace.20260909_224225.txt	overhead
